职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
前端开发专家,上海-闵行区,,30-60k·15薪,5-10年统招本科,北京知名移动互联网信息分发服务公司,|互联网/电商|2000-5000人|,李女士
高级前端开发工程师（广州、上海、北京）,上海-虹口区,,40-60k,3-5年统招本科,互联网企业,|计算机软件|100-499人|,吴女士
高级web前端开发工程师,上海-浦东新区,,17-25k·17薪,5-10年本科及以上,证通,|互联网金融|其他|100-499人|,桂女士
前端工程师,上海,,15-25k·13薪,3-5年统招本科,合合信息,|人工智能|D轮|500-999人|,施先生
Web前端工程师,上海,,15-25k,3-5年统招本科,合合信息,|人工智能|D轮|500-999人|,施先生
web前端开发师,上海-杨浦区,,15-25k,1-3年大专及以上,三邦科技,|通信业|100-499人|,王女士
资深前端开发工程师,上海,,25-35k·13薪,5-10年大专及以上,坤德科技,|计算机软件|融资未公开|50-99人|,郁女士
前端研发主管,上海-静安区,,30-40k,5-10年统招本科,北京天泽智云科技有限公司,|人工智能|其他|100-499人|,齐女士
前端研发主管,上海-静安区,,30-40k,5-10年统招本科,北京天泽智云科技有限公司,|人工智能|其他|100-499人|,郭女士
前端研发工程师,上海-徐汇区,,17-30k·15薪,3-5年统招本科,成都知名公司,|中介服务|2000-5000人|,杨先生
web前端开发师,上海-浦东新区,,15-31k,经验不限本科及以上,中软国际科技,|IT服务|10000人以上|,徐女士
信息科技部前端架构岗,上海-浦东新区,,面议,5-10年统招本科,交银人寿保险有限公司,|保险|1000-2000人|,田女士
web前端,上海,,15-25k,5-10年本科及以上,上海阳光午餐网络科技公司,|计算机软件|100-499人|,李女士
前端开发工程师,上海-徐汇区,,20-40k·15薪,3-5年本科及以上,安徽酷哇机器人有限公司,|计算机/网络设备|100-499人|,汪女士
web前端开发工程师-上海,上海,,10-30k·13薪,3-5年本科及以上,蕊联科技,|计算机软件|战略投资|50-99人|,林先生
web前端开发工程师,上海-闵行区,,8-13k,1-3年本科及以上,上海將造科技有限公司,|计算机软件|1-49人|,丁女士
前端开发工程师,上海-徐汇区,,15-20k·13薪,3-5年大专及以上,北京诺君安信息技术股份有限公司,|计算机软件|融资未公开|100-499人|,刘女士
前端架构师,上海-闵行区,,40-60k,5-10年本科及以上,CDP集团,|专业服务|500-999人|,HR
前端开发工程师,上海-长宁区,,15-25k,3-5年统招本科,言之有物(上海)商贸有限公司,|批发零售|A轮|100-499人|,李女士
前端开发,上海,,15-30k·14薪,经验不限大专及以上,某上市公司,|IT服务|融资未公开|2000-5000人|,李女士
前端工程师,上海,,25-50k·16薪,经验不限本科及以上,外资独角兽,|互联网/电商|不需要融资|1000-2000人|,任铎
资深Web前端工程师,上海-杨浦区,,20-40k,5-10年本科及以上,上海思建网络科技有限公司,|金融科技|其他|50-99人|,缪先生
高级web前端工程师,上海-杨浦区,,20-40k,5-10年本科及以上,上海思建网络科技有限公司,|金融科技|其他|50-99人|,缪先生
资深前端开发工程师,上海-闵行区,,28-45k,5-10年本科及以上,上海悦商信息科技有限公司,|互联网/电商|B轮|100-499人|,王女士
资深前端开发工程师,上海,,25-40k,5-10年本科及以上,欣和,|快消品|5000-10000人|,唐女士
前端架构师,上海-浦东新区,,30-50k·14薪,5-10年统招本科,上海聚均科技有限公司,|金融科技|融资未公开|100-499人|,韩女士
高级前端工程师,上海,,15-25k·14薪,3-5年统招本科,上海商涌科技有限公司,|互联网/电商|C轮|50-99人|,陈女士
web前端开发工程师,上海-黄浦区,,15-20k·13薪,3-5年统招本科,国企智慧科技公司,|能源/水利|战略融资|50-99人|,史女士
高级前端开发工程师,上海-徐汇区,,30-40k,3-5年统招本科,上海某医学科技有限公司,|制药/生物工程|A轮|100-499人|,陈女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
高级前端开发工程师,上海-黄浦区,,25-30k,5-10年本科及以上,上海博为峰,|计算机软件|新三板上市|500-999人|,徐女士
前端开发工程师,上海-徐汇区,,15-25k,3-5年大专及以上,中产365,|互联网/电商|1-49人|,王女士
高级web前端开发工程师,上海-静安区,,20-30k,5-10年统招本科,北京天泽智云科技有限公司,|人工智能|其他|100-499人|,齐女士
高级web前端开发工程师,上海-静安区,,20-30k,5-10年统招本科,北京天泽智云科技有限公司,|人工智能|其他|100-499人|,郭女士
web前端工程师,上海,,20-50k,5-10年本科及以上,智桦企业管理咨询(上海)有限公司,|企业服务软件|100-499人|,刘女士
前端开发经理,上海,,15-20k,5-10年本科及以上,华金证券,|基金/证券/投资|500-999人|,华女士
系统分析岗（前端架构）,上海,,10-20k,5-10年统招本科,国华人寿,|保险|500-999人|,王先生
前端开发工程师,上海,,12-25k,3-5年统招本科,小i机器人,|IT服务|500-999人|,钟女士
美团平台-高级Web前端开发,上海-长宁区,,20-40k·15薪,1-3年本科及以上,美团,|互联网/电商|港股上市|10000人以上|,李女士
高级前端开发工程师,上海,,12-20k,3-5年大专及以上,中产365,|互联网/电商|1-49人|,王女士
前端开发中级工程师,上海-浦东新区,,10-20k·13薪,3-5年本科及以上,上海大音信息科技有限公司,|计算机软件|50-99人|,颜先生
前端开发工程师,上海,,20-35k,5-10年本科及以上,奥解思信息技术(上海),|互联网/电商|500-999人|,皇女士
高级前端架构工程师,上海,,25-35k,5-10年本科及以上,上海仁力名才软件有限公司,|计算机软件|100-499人|,石女士
web前端开发工程师,上海,,20-40k,5-10年本科及以上,上海思建网络科技有限公司,|金融科技|其他|50-99人|,于女士
Web前端开发工程师,上海,,12-20k,3-5年统招本科,卫宁沄钥科技(上海)有限公司,|医疗/保健/美容|100-499人|,范女士
PC前端开发主管,上海-闵行区,,25-50k,5-10年本科及以上,易路软件,|互联网招聘|C轮|100-499人|,HR
高级前端开发工程师,上海,,35-45k·14薪,3-5年统招本科,出行领域的企业,|互联网/电商|D轮及以上|2000-5000人|,张女士
前端开发工程师,上海,,30-50k,3-5年统招本科,上海某公司,|互联网+|10000人以上|,周女士
前端开发工程师,上海-徐汇区,,25-33k·16薪,经验不限统招本科,某大型知名-互联网大厂,|其他行业|10000人以上|,李太明
高级前端开发工程师,上海-闵行区,,20-40k,5-10年统招本科,国内知名互联网公司,|互联网+|B轮|1000-2000人|,赵先生
高级前端开发工程师,上海,,30-60k·16薪,经验不限本科及以上,某一著名新兴技术应用公司,|互联网金融|500-999人|,刘女士
 前端Leader,上海,,45-70k,5-10年统招本科,某知名公司,|互联网保险|已上市|2000-5000人|,王女士
 前端Leader（大健康）,上海,,50-75k,5-10年统招本科,某知名公司,|互联网保险|已上市|2000-5000人|,王女士
web前端工程师,上海-浦东新区,,15-25k·13薪,1-3年学历不限,上海某有限公司,|大数据|不需要融资|50-99人|,凡女士
高级前端开发专家,上海,,50-80k·14薪,经验不限大专及以上,某知名互联网上市公司,|互联网/电商|已上市|5000-10000人|,吴先生
高级前端开发工程师,上海-杨浦区,,10-20k,3-5年统招本科,上海兮易网络科技有限公司,|互联网/电商|50-99人|,丁女士
校招-2022届-前端开发工程师,上海,,15-20k·15薪,一年以下统招本科,1药网,|电子商务|已上市|1000-2000人|,潘女士
高级前端开发工程师,上海-杨浦区,,20-25k,3-5年本科及以上,令牌云,|计算机软件|天使轮|1-49人|,王女士
运营中心-证券部-Web前端工程师（Vue方向）G00722,上海-浦东新区,,10-20k,3-5年本科及以上,中信期货,|基金/证券/投资|500-999人|,张先生
前端主管 (MJ002729),上海,,30-45k·16薪,5-10年统招本科,德邦证券,|基金/证券/投资|2000-5000人|,李先生
前端开发工程师,上海-长宁区,,10-20k,3-5年本科及以上,寰清能源科技(上海)有限公司,|能源/水利|1-49人|,严女士
高级前端开发(b）,上海-徐汇区,,20-25k,3-5年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
高级前端开发（node.js方向）,上海-徐汇区,,22-28k,1-3年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
高级前端开发,上海-徐汇区,,20-28k,1-3年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
初级前端,上海-徐汇区,,11-15k,1-3年本科及以上,上海创鹰网络科技有限公司,|IT服务|1-49人|,王女士
web前端开发工程师,上海-浦东新区,,15-22k,3-5年大专及以上,智迩智能技术有限公司,|计算机/网络设备|100-499人|,吴女士
前端开发工程师,上海,,20-25k·13薪,3-5年本科及以上,湃道智能,|智能安防|A轮|1-49人|,梅女士
前端开发工程师(React方向),上海,,10-16k,1-3年本科及以上,上海众引文化传播股份有限公司,|广告/市场/会展|新三板上市|100-499人|,陈女士
web前端开发工程师,上海-静安区,,15-20k,5-10年大专及以上,上海媛福达贸易有限公司,|快消品|500-999人|,张女士
Web前端开发工程师（证券交易）,上海-徐汇区,,15-30k·16薪,3-5年本科及以上,东方财富,|互联网/电商|沪深A股上市|2000-5000人|,尹女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
前端架构师 (MJ000025),上海,,30-40k,5-10年统招本科,快仓智能,|人工智能|C轮|500-999人|,任女士
资深前端开发工程师,上海,,15-30k·15薪,5-10年大专及以上,上海基煜基金销售有限公司,|基金/证券/投资|100-499人|,朱女士
前端开发负责人,上海,,面议,5-10年本科及以上,快仓智能,|人工智能|C轮|500-999人|,任女士
前端开发工程师,上海,,22-30k,5-10年统招本科,智脑科技,|计算机软件|A轮|50-99人|,李先生
前端工程师,上海,,22-30k,5-10年统招本科,智脑科技,|计算机软件|A轮|50-99人|,李先生
高级前端开发工程师,上海-杨浦区,,15-20k,3-5年统招本科,青岛兮易信息技术有限公司,|计算机软件|50-99人|,于女士
前端开发经理,上海,,20-30k·15薪,3-5年统招本科,宏信健康,|医疗/保健/美容|10000人以上|,严先生
本地生活-前端专家-WM（上海/杭州）,上海,,面议,5-10年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
web前端工程师,上海,,10-15k,1-3年大专及以上,雷腾软件,|互联网/电商|新三板上市|100-499人|,王女士
高级前端工程师,上海-浦东新区,,20-40k·17薪,5-10年统招本科,深圳平安综合金融服务有限公司,|基金/证券/投资|10000人以上|,刘女士
前端工程师,上海,,10-15k,5-10年本科及以上,eDoctor,|互联网/电商|A轮|100-499人|,李女士
前端工程师,上海-青浦区,,10-18k,1-3年本科及以上,杭州永谐科技有限公司上海分公司,|通信设备|100-499人|,张女士
高级前端开发工程师,上海,,18-25k·13薪,5-10年本科及以上,CDP集团,|专业服务|500-999人|,HR
web前端开发工程师,上海-黄浦区,,20-40k,3-5年本科及以上,上海某知名高科技企业,|互联网/电商|已上市|100-499人|,刘先生
web前端开发工程师,上海-黄浦区,,25-40k,3-5年统招本科,某智能硬件公司,|人工智能|A轮|100-499人|,季先生
web前端开发工程师,上海-黄浦区,,20-25k·14薪,经验不限本科及以上,某商用机器人企业,|人工智能|A轮|100-499人|,赵先生
高级前端开发工程师,上海-虹口区,,20-40k·16薪,3-5年统招本科,某区块链应用公司,|区块链|100-499人|,钱女士
高级web前端开发工程师,上海,,20-30k,3-5年本科及以上,知名网络科技公司,|互联网/电商|C轮|100-499人|,陈女士
前端开发工程师,上海-徐汇区,,20-35k·15薪,3-5年学历不限,某国企,|基金/证券/投资|100-499人|,王先生
前端开发工程师,上海-浦东新区,,30-45k·13薪,3-5年统招本科,中国某通信公司上海产业研究院,|通信业|100-499人|,朱先生
高级web前端开发工程师,上海-浦东新区,,30-50k·13薪,5-10年统招本科,某电商平台,|电商服务|D轮及以上|1000-2000人|,王女士
web前端开发,上海,,25-50k·15薪,3-5年本科及以上,某一线互联网公司,|人工智能|已上市|1000-2000人|,杨女士
web前端开发,上海,,25-50k·15薪,3-5年本科及以上,某一线互联网公司,|人工智能|已上市|1000-2000人|,杨女士
前端专家/leader-火山引擎,上海-徐汇区,,25-55k,经验不限本科及以上,字节跳动,|互联网/电商|其他|10000人以上|,胡女士
web前端开发工程师 / 高级web前端开发工程师,上海-虹口区,,50-80k,3-5年本科及以上,杭州瞬微网络科技有限公司,|计算机软件|1-49人|,蒋先生
前端开发工程师 React,上海,,16-28k·14薪,1-3年本科及以上,稳赢云计算(上海)有限公司,|计算机软件|A轮|1-49人|,吴先生
中高级前端开发工程师,上海-长宁区,,15-25k,3-5年统招本科,格林酒店集团,|餐饮/酒旅/服务|美股上市|10000人以上|,赵女士
区块链前端工程师,上海-黄浦区,,20-42k,3-5年大专及以上,上海畅觅科技有限公司,|区块链|1-49人|,李女士
前端开发工程师（React）,上海-静安区,,16-28k·14薪,1-3年本科及以上,稳赢云计算(上海)有限公司,|计算机软件|A轮|1-49人|,吴先生
WEB前端开发工程师,上海-杨浦区,,15-25k,3-5年统招本科,DaoCloud,|云计算|C轮|100-499人|,张女士
资深前端开发工程师（React）,上海-静安区,,25-35k·14薪,3-5年统招本科,稳赢云计算(上海)有限公司,|计算机软件|A轮|1-49人|,吴先生
web前端开发工程师,上海-浦东新区,,10-18k,1-3年本科及以上,上海楹众信息咨询有限公司,|咨询服务|1-49人|,曹女士
前端工程师,上海-黄浦区,,20-42k,3-5年大专及以上,上海畅觅科技有限公司,|区块链|1-49人|,李女士
高级前端开发工程师,上海-浦东新区,,15-25k,3-5年本科及以上,上海路捷鲲驰集团股份有限公司,|电子商务|融资未公开|1000-2000人|,何女士
前端开发工程师,上海-浦东新区,,15-25k,3-5年本科及以上,中辉期货,|基金/证券/投资|100-499人|,孙先生
前端开发专家,上海,,25-40k·14薪,5-10年本科及以上,维信金科,|信托/担保/拍卖|5000-10000人|,HR
前端开发工程师,上海,,15-23k·14薪,1-3年本科及以上,精测半导体,|其他行业|100-499人|,哈女士
前端APP开发,上海-浦东新区,,15-25k,3-5年本科及以上,中辉期货,|基金/证券/投资|100-499人|,孙先生
软件开发工程师（前端）,上海,,15-25k·14薪,3-5年本科及以上,浙江和达科技股份有限公司,|IT服务|其他|100-499人|,刘女士
美团平台-发票平台-Web前端工程师,上海-长宁区,,20-40k·15薪,3-5年本科及以上,美团,|互联网/电商|港股上市|10000人以上|,李女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
前端开发工程师,上海-徐汇区,,15-25k·16薪,1-3年统招本科,东方财富,|互联网/电商|沪深A股上市|2000-5000人|,武先生
前端开发工程师,上海,,20-40k·14薪,3-5年统招本科,招赢,|互联网/电商|100-499人|,陈先生
高级前端开发工程师,上海,,20-40k·15薪,5-10年本科及以上,上海摩库数据技术有限公司,|互联网/电商|美股上市|100-499人|,居女士
高级前端工程师,上海-黄浦区,,25-35k,5-10年本科及以上,上海融和电科融资租赁有限公司,|租赁服务|100-499人|,陈先生
前端开发工程师,上海-虹口区,,8-15k,3-5年本科及以上,塔普翊海(上海)智能科技有限公司,|互联网/电商|A轮|50-99人|,陆女士
WEB前端开发工程师（支付财务方向）,上海,,22-40k,经验不限本科及以上,上海寻梦信息技术有限公司,|互联网/电商|已上市|500-999人|,王女士
高级前端开发工程师,上海-徐汇区,,12-25k·17薪,1-3年本科及以上,百视通网络电视技术发展有限责任公司,|影视文化|1000-2000人|,郝女士
本地生活-高级前端专家-WM（上海/杭州）,上海,,面议,5-10年学历不限,阿里巴巴集团,|互联网/电商|港股上市|10000人以上|,HR
Web前端开发工程师,上海-浦东新区,,15-30k,5-10年硕士及以上,全芯智造技术有限公司,|AI行业应用|100-499人|,徐女士
WEB前端开发工程师,上海,,25-50k,1-3年本科及以上,上海寻梦信息技术有限公司,|互联网/电商|已上市|500-999人|,拼女士
高级前端开发工程师,上海-静安区,,15-25k,1-3年本科及以上,优锐医药科技(上海)有限公司,|医药销售|100-499人|,葛女士
前端开发工程师（嘉定安亭）,上海,,10-20k·13薪,3-5年大专及以上,初米网络科技(上海)有限公司,|行业Saas|融资未公开|100-499人|,胡女士
高级web前端开发工程师,上海,,15-20k·13薪,经验不限大专及以上,某公司,|计算机软件|100-499人|,张女士
前端工程师,上海-杨浦区,,30-60k·14薪,经验不限统招本科,知名科技公司,|计算机软件|已上市|2000-5000人|,张先生
前端工程师,上海-杨浦区,,30-60k·14薪,经验不限统招本科,知名科技公司,|计算机软件|已上市|2000-5000人|,陈先生
web前端开发师,上海-浦东新区,,17-30k·14薪,3-5年学历不限,某知名科技公司,|通信业|1000-2000人|,代女士
前端开发工程师（上海）,上海,,15-25k·15薪,3-5年统招本科,知名互联网公司,|计算机软件|1000-2000人|,汪女士
前端工程师,上海,,20-40k,3-5年统招本科,武汉猎英人力支援服务有限公司,|互联网+|1-49人|,聂先生
前端架构师,上海,,35-50k·15薪,5-10年统招本科,某知名通讯企业,|通信设备|已上市|10000人以上|,白女士
web前端开发工程师 (base 上海/杭州）,上海,,30-45k·13薪,3-5年本科及以上,某智能信息科技公司,|人工智能|50-99人|,谭先生
前端开发,上海,,30-40k,3-5年统招本科,国内某知名人工智能公司,|人工智能|C轮|500-999人|,吴先生
web前端开发工程师,上海,,20-30k,3-5年统招本科,SHPHKJFZ股份有限公司,|计算机软件|已上市|100-499人|,李女士
web前端开发工程师,上海,,15-25k·13薪,3-5年统招本科,某知名服装公司,|互联网/电商|已上市|10000人以上|,胡女士
高级前端开发工程师,上海-浦东新区,,20-40k·16薪,5-10年统招本科,某知名证券公司,|互联网/电商|战略融资|5000-10000人|,陈先生
前端开发,上海-长宁区,,20-25k·13薪,1-3年大专及以上,某知名企业,|互联网+|100-499人|,潘女士
前端开发工程师-上海,上海-虹口区,,15-20k·15薪,3-5年统招本科,知名互联网公司,|计算机软件|1000-2000人|,汪女士
React前端开发,上海-浦东新区,,12-20k·36薪,1-3年统招本科,某公募基金1,|基金/证券/投资|100-499人|,卢女士
前端开发工程师（在日）,上海,,18-35k·15薪,经验不限大专及以上,跨境游戏云平台公司,|游戏产业|500-999人|,冯女士
高级前端工程师,上海,,24-35k,3-5年本科及以上,盛大汽车服务集团有限公司,|互联网/电商|融资未公开|1000-2000人|,李女士
高级前端开发工程师,上海,,20-40k·16薪,5-10年学历不限,知名互联网视频公司,|互联网/电商|已上市|1000-2000人|,潘先生
前端工程师 - 中级（Front End Engineer - Mid）,上海,,15-24k·15薪,3-5年统招本科,先烁,|互联网/电商|100-499人|,王女士
高级前端开发,上海,,18-28k·13薪,5-10年本科及以上,爱数,|计算机软件|D轮|1000-2000人|,匡先生
前端开发工程师,上海-杨浦区,,15-25k·13薪,3-5年大专及以上,宁波大掌柜物流服务有限公司,|计算机软件|B轮|1000-2000人|,杨女士
web前端开发工程师,上海,,10-15k·13薪,1-3年本科及以上,哈尔滨星云医学检验所有限公司,|科研及技术服务|100-499人|,孙女士
中级前端开发工程师,上海,,15-25k·15薪,3-5年本科及以上,上海摩库数据技术有限公司,|互联网/电商|美股上市|100-499人|,居女士
前端开发工程师,上海,,13-25k·15薪,3-5年统招本科,深圳市顺丰同城物流有限公司,|交通/物流/运输|10000人以上|,周女士
web前端开发工程师,上海-黄浦区,,10-15k,3-5年本科及以上,新浪微博,|互联网/电商|美股上市|5000-10000人|,崔女士
WEB前端工程师(应用开发方向),上海-静安区,,12-25k,1-3年本科及以上,杰之能软件,|计算机软件|A轮|100-499人|,陆女士
web前端工程师,上海,,11-20k,经验不限统招本科,上海光潾网络科技有限公司,|互联网/电商|C轮|50-99人|,周勇芳
高级前端开发工程师,上海-长宁区,,16-20k·14薪,3-5年统招本科,同程艺龙,|O2O服务|10000人以上|,邱女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
高级前端开发工程师,上海-虹口区,,15-25k,5-10年本科及以上,深圳市赢时胜信息技术股份有限公司长沙分公司,|计算机软件|已上市|2000-5000人|,刘女士
web前端经理,上海,,15-30k,5-10年大专及以上,上海哥瑞利软件股份有限公司,|ERP|融资未公开|100-499人|,刘女士
高级WEB前端开发工程师,上海,,27-40k·15薪,3-5年本科及以上,简苏,|互联网/电商|100-499人|,黄先生
前端开发工程师,上海-长宁区,,10-20k,3-5年本科及以上,帝亚一维新能源汽车有限公司,|汽车/摩托车|100-499人|,李先生
前端开发,上海,,13-20k,3-5年本科及以上,e代理,|金融科技|D轮|100-499人|,王女士
高级前端开发工程师,上海,,10-15k,3-5年大专及以上,上海霸软信息技术有限公司,|教育培训|其他|1-49人|,洪女士
前端开发工程师,上海-徐汇区,,15-20k,3-5年本科及以上,健高儿科,|专科医院|融资未公开|100-499人|,倪先生
前端开发工程师,上海-浦东新区,,13-20k·14薪,3-5年本科及以上,深圳市雪球科技有限公司,|互联网/电商|50-99人|,周先生
前端开发工程师,上海-浦东新区,,15-30k·14薪,1-3年大专及以上,深圳市雪球科技有限公司,|互联网/电商|50-99人|,倪女士
web前端开发工程师,上海-浦东新区,,15-30k,5-10年本科及以上,上海谷赢,|IT服务|50-99人|,陈女士
前端开发工程师,上海-静安区,,16-25k·13薪,3-5年统招本科,上海得帆信息技术有限公司,|计算机软件|A轮|100-499人|,施女士
前端开发工程师,上海,,面议,3-5年大专及以上,复星,|基金/证券/投资|10000人以上|,周女士
前端开发工程师,上海-浦东新区,,15-30k·15薪,3-5年本科及以上,闪马智能,|人工智能|A轮|100-499人|,孙先生
前端工程师,上海,,15-30k·14薪,3-5年本科及以上,同程数科,|互联网金融|其他|100-499人|,樊女士
高级web前端开发工程师,上海-浦东新区,,15-30k,3-5年统招本科,达观数据,|计算机软件|C轮|500-999人|,姚女士
高级前端开发工程师,上海-长宁区,,25-40k·14薪,3-5年统招本科,数数信息科技(上海)有限公司,|数据服务商|B轮|100-499人|,张女士
高级前端开发工程师（上海）,上海,,20-35k,1-3年本科及以上,欣和,|快消品|5000-10000人|,迟先生
前端开发工程师,上海,,15-25k·13薪,3-5年统招本科,合合信息,|人工智能|D轮|500-999人|,施先生
高级前端开发工程师,上海,,20-35k,经验不限本科及以上,欣和,|快消品|5000-10000人|,迟先生
前端开发工程师,上海,,20-30k,3-5年本科及以上,宏信健康,|医疗/保健/美容|10000人以上|,严先生
小微子公司-JAVA前端开发工程师,上海,,面议,1-3年本科及以上,海通恒信,|基金/证券/投资|已上市|1000-2000人|,陈女士
前端研发工程师,上海-黄浦区,,面议,1-3年统招本科,锐思咨询,|专业服务|100-499人|,张女士
前端开发工程师（海外支付） (MJ003647),上海-黄浦区,,20-40k·13薪,1-3年本科及以上,欢聚集团,|互联网/电商|美股上市|2000-5000人|,曾女士
前端开发工程师,上海-长宁区,,10-15k,1-3年本科及以上,泰笛电子,|O2O服务|C轮|500-999人|,姚女士
前端开发工程师,上海,,8-12k,3-5年本科及以上,泰笛电子,|O2O服务|C轮|500-999人|,姚女士
前端开发工程师,上海-浦东新区,,15-30k·13薪,3-5年本科及以上,上海聚均科技有限公司,|金融科技|融资未公开|100-499人|,韩女士
前端开发工程师,上海-静安区,,20-25k,3-5年本科及以上,Manner coffee,|快消品|500-999人|,陆女士
前端软件开发工程师,上海-普陀区,,10-20k,1-3年本科及以上,上海电器科学研究所,|仪器/电气/自动化|2000-5000人|,黄女士
核心Web前端工程师,上海,,18-23k,3-5年本科及以上,上海量锐信息科技有限公司,|计算机软件|B轮|100-499人|,张女士
前端开发工程师,上海-闵行区,,14-20k,3-5年本科及以上,上海爱琴海奥莱商业管理有限公司,|批发零售|1000-2000人|,乔女士
大数据系统前端工程师,上海-徐汇区,,12-25k·15薪,3-5年统招本科,经纬恒润,|电子/芯片/半导体|2000-5000人|,张女士
前端开发,上海-长宁区,,10-12k,1-3年大专及以上,某石化企业,|IT服务|天使轮|1000-2000人|,仲女士
前端软件工程师,上海-浦东新区,,23-45k·14薪,3-5年大专及以上,某世界500强美资外企,|计算机软件|10000人以上|,李女士
前端专家/架构师/Leader,上海,,60-90k·16薪,5-10年统招本科,美团,|互联网/电商|已上市|10000人以上|,王女士
移动前端工程师,上海-闵行区,,15-20k·13薪,3-5年学历不限,制造业,|机械设备制造|融资未公开|100-499人|,高女士
前端开发,上海-嘉定区,,20-30k·14薪,3-5年统招本科,国家知名互联网企业,|互联网/电商|融资未公开|10000人以上|,徐先生
前端工程师,上海,,15-30k·14薪,3-5年统招本科,造车新势力,|汽车研发|天使轮|2000-5000人|,刘女士
web前端开发工程师,上海,,15-30k,3-5年本科及以上,上海泛微,|其他行业|已上市|5000-10000人|,刘女士
web前端经理,上海,,25-30k·13薪,5-10年大专及以上,某知名半导体软件公司,|电子/芯片/半导体|A轮|100-499人|,查女士
前端开发专家,上海,,20-40k·14薪,3-5年学历不限,某港股上市造车新势力,|互联网/电商|已上市|5000-10000人|,张先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
前端开发,上海,,15-25k·15薪,3-5年本科及以上,上海某国内智能运维 AIOps落地解决方案的供应商,|互联网/电商|100-499人|,王先生
web前端工程师（可接受实习生）,上海-浦东新区,,9-13k,经验不限统招本科,某IT科技公司,|计算机软件|融资未公开|50-99人|,王女士
前端开发工程师,上海,,40-50k,1-3年统招本科,某知名公司,|银行|500-999人|,张女士
前端Leader,上海-浦东新区,,45-50k·14薪,5-10年统招本科,宁波艾瑞达企业管理咨询有限公司,|互联网/电商|500-999人|,雷女士
web前端开发工程师,上海-浦东新区,,20-30k,1-3年本科及以上,海南某信息技术有限公司上海分公司,|IT服务|1-49人|,冯先生
前端开发工程师,上海-静安区,,15-25k·16薪,经验不限统招本科,知名科技公司,|互联网/电商|其他|500-999人|,陈先生
web前端开发工程师,上海-浦东新区,,15-20k,3-5年统招本科,飞榴信息科技有限公司,|计算机软件|A轮|100-499人|,吴女士
前端开发工程师,上海-静安区,,15-25k·16薪,经验不限统招本科,知名科技公司,|互联网/电商|不需要融资|500-999人|,张先生
web前端,上海-闵行区,,20-40k·15薪,3-5年学历不限,上海泛微,|OA协同|已上市|5000-10000人|,李女士
前端研发工程师-负责平台的前端研发,上海-宝山区,,15-30k,3-5年统招本科,猎头岗位-上海宝山,|互联网/电商|其他|500-999人|,苏先生
web前端开发工程师,上海-闵行区,,25-40k,3-5年本科及以上,脉景(杭州)健康管理有限公司上海分公司,|互联网/电商|50-99人|,段先生
前端开发工程师（上海）,上海-长宁区,,15-30k·14薪,3-5年统招本科,扩博智能,|互联网/电商|B轮|500-999人|,王女士
前端开发工程师,上海,,20-30k,3-5年统招本科,某知名上市互联网企业,|互联网/电商|2000-5000人|,颜女士
前端开发,上海,,14-28k·14薪,3-5年统招本科,某互联网大数据集团,|互联网/电商|已上市|2000-5000人|,李女士
前端技术经理,上海,,25-40k·13薪,5-10年大专及以上,上海一家大型工业类软件公司,|企业服务软件|100-499人|,谢先生
前端leader,上海,,50-80k,经验不限统招本科,某互联网公司,|电子商务|D轮及以上|1000-2000人|,刘栋
web前端开发工程师,上海-长宁区,,25-40k·15薪,经验不限统招本科,某知名互联网企业,|基金/证券/投资|100-499人|,卢女士
前端开发工程师,上海-松江区,,20-30k·16薪,3-5年统招本科,某知名上市工业机器人公司,|工业自动化|已上市|1000-2000人|,曾女士
前端开发工程师（上海）,上海-闵行区,,15-30k·14薪,3-5年统招本科,上海扩博智能技术有限公司,|互联网/电商|B轮|500-999人|,隗女士
前端开发工程师,上海-松江区,,16-20k·16薪,经验不限统招本科,某知名工业机器人上市公司,|工业互联网|已上市|1000-2000人|,梁先生
前端开发工程师,上海,,25-40k·14薪,3-5年统招本科,某知名物流快递公司,|交通/物流/运输|已上市|10000人以上|,杨先生
web前端工程师,上海-浦东新区,,20-40k,5-10年统招本科,聚均科技,|互联网金融|融资未公开|100-499人|,李先生
前端开发工程师,上海-松江区,,15-20k·16薪,5-10年统招本科,埃夫特智能装备股份有限公司,|工业自动化|已上市|1000-2000人|,韩先生
