职位名称,工作地点,招聘状态,参考薪资,学历经验,公司名称,公司信息,联系人
安卓开发工程师,深圳,,20-40k·15薪,3-5年统招本科,道通科技,|电子/芯片/半导体|已上市|1000-2000人|,陈女士
Andriod开发工程师,深圳-南山区,,14-25k,1-3年大专及以上,北京和众汇富科技股份有限公司天津分公司,|互联网/电商|100-499人|,王女士
安卓开发工程师,深圳,,8-13k,1-3年大专及以上,航天广通科技,|计算机软件|融资未公开|100-499人|,刘女士
安卓开发工程师（深圳）,深圳-龙岗区,,20-35k,5-10年统招本科,上海方位角数据科技有限公司,|导航定位|天使轮|50-99人|,李女士
高级安卓开发工程师,深圳,,25-40k·15薪,5-10年本科及以上,上海乐普云智科技股份有限公司,|医疗器械|战略投资|500-999人|,王女士
安卓开发工程师,深圳,,15-30k,经验不限统招本科,JMGO坚果,|智能硬件|D轮|500-999人|,张女士
高级安卓开发工程师,深圳,,20-30k,3-5年本科及以上,英飞拓,|电子/芯片/半导体|沪深A股上市|1000-2000人|,邓女士
安卓应用开发工程师,深圳,,15-25k,3-5年大专及以上,深圳市阿尔法智汇科技有限公司,|电子/芯片/半导体|50-99人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
安卓开发工程师,深圳-龙岗区,,10-25k·13薪,1-3年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,苏女士
Andriod系统框架工程师,深圳,,15-30k,经验不限统招本科,努比亚,|通信业|500-999人|,HR
安卓客户端开发工程师,深圳,,15-25k,5-10年本科及以上,吉比特,|游戏开发|沪深A股上市|500-999人|,季先生
高级安卓开发工程师,深圳,,40-70k·15薪,5-10年统招本科,某腾讯系细分TOP互联网企业,|互联网/电商|不需要融资|100-499人|,肖女士
安卓开发工程师,深圳-南山区,,25-50k,3-5年统招本科,某机器人公司,|人工智能|C轮|1000-2000人|,何女士
安卓资深架构师,深圳,,60-80k·15薪,10年以上本科及以上,知名头部高科技企业,|通信设备|5000-10000人|,李女士
安卓系统开发工程师,深圳,,25-30k·14薪,经验不限统招本科,知名500强上市公司,|电子/芯片/半导体|已上市|10000人以上|,汤先生
Android移动开发工程师,深圳-福田区,,20-30k,3-5年本科及以上,海运易电商有限公司,|互联网/电商|融资未公开|500-999人|,李女士
安卓逆向工程师(J10835),深圳-南山区,,25-45k·14薪,经验不限大专及以上,Transsnet 传易互联,|互联网+|融资未公开|500-999人|,苏女士
安卓开发工程师,深圳-福田区,,13-20k,3-5年大专及以上,深圳市睿服科技有限公司,|IT服务|融资未公开|500-999人|,邹女士
Android开发工程师,深圳,,10-15k,经验不限本科及以上,深圳市奋达科技股份有限公司,|电子设备|已上市|5000-10000人|,谭女士
c++开发工程师（音视频\偏安卓底层开发）,深圳,,30-50k,3-5年大专及以上,深圳乐播科技有限公司,|互联网/电商|B轮|100-499人|,张女士
Android开发工程师,深圳,,15-30k,3-5年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,刘先生
安卓开发工程师,深圳-南山区,,15-20k,3-5年本科及以上,广东维锐科技股份有限公司,|批发零售|50-99人|,骆女士
安卓系统,深圳-南山区,,25-40k·15薪,经验不限统招本科,知名企业,|通信设备|战略融资|500-999人|,刘女士
安卓开发工程师,深圳,,25-35k,5-10年本科及以上,知名互联网企业,|互联网+|10000人以上|,彭先生
IOS开发专家/JAVA开发专家/安卓开发专家（北京、深圳、上海、杭州上班）,深圳,,50-80k·18薪,5-10年统招本科,国内著名科技公司,|互联网/电商|其他|5000-10000人|,朱先生
安卓开发工程师,深圳,,16-30k·13薪,3-5年学历不限,深圳上市软件科技公司,|企业服务软件|已上市|10000人以上|,王女士
安卓开发工程师,深圳,,20-50k,5-10年统招本科,恒大高科技集团有限公司,|基金/证券/投资|1000-2000人|,王女士
安卓研发leader,深圳-南山区,,50-70k,3-5年统招本科,Michael Page,|人力资源|5000-10000人|,杨先生
Android开发工程师,深圳-福田区,,15-45k,3-5年统招本科,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,苏女士
高级安卓开发工程师,深圳,,30-40k·13薪,3-5年统招本科,深圳市某知名游戏公司,|游戏产业|融资未公开|100-499人|,凌先生
Android开发工程师,深圳-南山区,,15-25k,1-3年统招本科,深圳市华科创智技术有限公司,|石油/化工|100-499人|,梁女士
安卓开发工程师,深圳,,15-20k,5-10年本科及以上,百富计算机,|计算机软件|1000-2000人|,吴女士
Android APP 开发工程师,深圳,,12-20k,3-5年本科及以上,深圳博鹏智能科技有限公司,|电子/芯片/半导体|1-49人|,李女士
Android开发工程师-信息技术中心,深圳,,15-20k,3-5年本科及以上,安信证券,|基金/证券/投资|战略投资|5000-10000人|,何女士
Android开发工程师,深圳,,10-15k,1-3年统招本科,泰比特,|IT服务|其他|100-499人|,李女士
Android开发工程师1,深圳,,15-20k,3-5年本科及以上,安信证券,|基金/证券/投资|战略投资|5000-10000人|,何女士
安卓开发工程师,深圳-南山区,,20-35k·15薪,5-10年统招本科,某大型知名企业,|人工智能|D轮及以上|1000-2000人|,陈先生
高级android开发工程师,深圳,,18-30k·13薪,5-10年统招本科,捷顺科技,|物联网|已上市|2000-5000人|,滕先生
安卓系统开发工程师（懂驱动加分）,深圳,,16-25k·13薪,3-5年统招本科,深圳市亚略特生物识别科技有限公司,|电子/芯片/半导体|100-499人|,孙女士
Android开发工程师（CF）,深圳-南山区,,15-35k·16薪,3-5年统招本科,华林证券,|证券|已上市|1000-2000人|,HR
安卓开发工程师,深圳-龙岗区,,15-20k·15薪,1-3年统招本科,深圳市中钞信达金融科技有限公司,|计算机/网络设备|融资未公开|50-99人|,张女士
高级android开发工程师,深圳-宝安区,,20-35k,3-5年统招本科,新闻资讯阅读应用开发商,|文娱/内容平台|B轮|100-499人|,肖先生
高级android开发工程师,深圳,,28-50k·13薪,经验不限统招本科,某互联网C轮,|互联网/电商|C轮|100-499人|,罗先生
安卓开发工程师,深圳,,25-45k,3-5年统招本科,天津恒程科技有限公司,|计算机软件|1-49人|,张女士
安卓开发工程师,深圳-南山区,,15-25k·13薪,3-5年学历不限,北京信息科技有限公司,|互联网/电商|100-499人|,钟女士
Android开发工程师,深圳-南山区,,15-25k·13薪,3-5年本科及以上,深圳阜时科技有限公司,|电子/芯片/半导体|100-499人|,黄女士
安卓软件工程师,深圳-宝安区,,8-16k,1-3年大专及以上,深圳市易瑞生物技术股份有限公司,|生物工程|创业板上市|100-499人|,农女士
安卓开发工程师,深圳,,20-40k·13薪,5-10年统招本科,传音控股,|通信业|已上市|10000人以上|,王先生
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
安卓应用开发技术专家,深圳-宝安区,,30-50k·15薪,5-10年本科及以上,上海仙塔智能科技有限公司,|互联网/电商|1000-2000人|,李女士
安卓APP开发,深圳-南山区,,15-20k,3-5年大专及以上,楚星软件,|互联网/电商|融资未公开|50-99人|,张女士
Android开发工程师,深圳-南山区,,15-30k·16薪,3-5年统招本科,翼鸥教育,|教育信息化|C轮|500-999人|,张女士
android,深圳,,20-30k,3-5年统招本科,国内知名互联网公司,|互联网/电商|10000人以上|,潘女士
安卓终端安全架构负责人,深圳,,45-75k·15薪,10年以上本科及以上,某知名物联网公司（智能硬件）,|智能硬件|D轮及以上|1000-2000人|,仲先生
终端安全架构师（安卓产品）,深圳,,45-75k·15薪,5-10年统招本科,某智能硬件物联网公司,|智能硬件|D轮及以上|1000-2000人|,谢女士
安卓工程师,深圳-南山区,,10-20k·13薪,3-5年大专及以上,深圳市恺恩科技有限公司,|仪器/电气/自动化|融资未公开|1-49人|,李女士
高级安卓开发工程师,深圳-南山区,,12-20k,1-3年本科及以上,深圳眸瞳科技有限公司,|计算机软件|1-49人|,刘女士
安卓高级工程师,深圳,,40-60k,5-10年统招本科,行业知名公司,|互联网/电商|10000人以上|,罗先生
android系统工程师,深圳-南山区,,15-30k,3-5年统招本科,深圳市显控科技股份有限公司,|电子/芯片/半导体|融资未公开|100-499人|,石女士
android系统工程师,深圳-南山区,,15-30k,3-5年统招本科,深圳市某科技股份有限公司,|仪器/电气/自动化|融资未公开|100-499人|,彭女士
Android软件工程师,深圳-龙岗区,,20-22k·13薪,1-3年本科及以上,深圳龙岗智能视听研究院,|通信业|1-49人|,周女士
高级android工程师,深圳,,25-50k·15薪,5-10年学历不限,某知名互联网公司,|互联网/电商|其他|1000-2000人|,莫先生
安卓开发工程师,深圳,,20-30k·13薪,5-10年本科及以上,轻松集团,|计算机软件|100-499人|,许女士
安卓开发工程师,深圳-南山区,,15-30k·15薪,3-5年统招本科,广东某AR/VR/MR公司,|VR/AR|融资未公开|50-99人|,蔡先生
安卓开发工程师,深圳-福田区,,15-30k·14薪,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,章先生
Android开发负责人,深圳,,35-65k·16薪,5-10年统招本科,国内知名互联网公司,|互联网/电商|10000人以上|,吴先生
安卓开发工程师,深圳,,20-35k,1-3年本科及以上,某大型互联网公司,|互联网/电商|融资未公开|10000人以上|,杨先生
Andriod高级工程师,深圳-南山区,,20-30k·14薪,3-5年本科及以上,深圳市宁远科技股份有限公司,|互联网/电商|D轮|500-999人|,钟女士
安卓开发工程师,深圳-南山区,,11-15k·13薪,1-3年本科及以上,深圳市人马互动科技有限公司,|人工智能|A轮|100-499人|,王先生
高级Android开发工程师（短视频）(J10295),深圳-南山区,,20-35k·14薪,1-3年本科及以上,Transsnet 传易互联,|互联网+|融资未公开|500-999人|,苏女士
高级Android音视频开发工程师(J10572),深圳-南山区,,25-50k·14薪,3-5年本科及以上,Transsnet 传易互联,|互联网+|融资未公开|500-999人|,苏女士
Android开发工程师（应用技术研发部）,深圳,,18-30k,3-5年本科及以上,酷开科技,|互联网/电商|500-999人|,蒋女士
安卓开发工程师,深圳-龙华区,,20-40k,3-5年统招本科,易宝软件科技(南京)有限公司,|互联网/电商|1000-2000人|,詹先生
Android逆向高级工程师（深圳）,深圳-南山区,,30-50k·16薪,3-5年本科及以上,腾讯,|互联网/电商|已上市|10000人以上|,陈女士
安卓系统工程师,深圳,,30-50k·13薪,5-10年统招本科,努比亚,|通信技术提供商|已上市|2000-5000人|,罗先生
FAE-安卓开发（深圳） (MJ000247),深圳-南山区,,20-40k·14薪,3-5年本科及以上,旷视科技,|互联网/电商|D轮|2000-5000人|,吕女士
安卓开发工程师,深圳-龙岗区,,20-22k·14薪,3-5年大专及以上,深圳龙岗智能视听研究院,|通信业|1-49人|,陈先生
安卓查询系统软件开发,深圳,,8-24k,3-5年大专及以上,深圳市鸥柏科技有限公司,|计算机/网络设备|融资未公开|50-99人|,朱先生
安卓高级开发工程师,深圳,,35-60k·14薪,经验不限本科及以上,Michael Page,|人力资源|5000-10000人|,蒋女士
安卓系统工程师,深圳,,15-20k·16薪,3-5年学历不限,深圳某科技公司,|电子/芯片/半导体|融资未公开|100-499人|,刁女士
安卓系统工程师,深圳-南山区,,13-21k·14薪,经验不限大专及以上,深圳某科技公司,|IT服务|融资未公开|100-499人|,陈女士
android开发工程师,深圳-南山区,,20-35k·13薪,3-5年学历不限,北京信息科技有限公司,|互联网/电商|100-499人|,钟女士
安卓开发工程师,深圳-龙华区,,15-35k,3-5年统招本科,佰钧成技术,|计算机软件|融资未公开|5000-10000人|,黄女士
安卓系统开发工程师,深圳,,25-30k·14薪,经验不限统招本科,知名500强上市公司,|电子/芯片/半导体|已上市|10000人以上|,汤先生
安卓开发工程师,深圳-龙华区,,20-30k,3-5年大专及以上,深圳市轻松信息科技有限公司,|计算机软件|100-499人|,赫女士
高级安卓开发工程师,深圳,,20-35k·15薪,5-10年本科及以上,上海仙塔智能科技有限公司,|互联网/电商|1000-2000人|,李女士
安卓研发工程师,深圳-宝安区,,15-25k,3-5年大专及以上,遨博(江苏)机器人有限公司,|人工智能|B轮|100-499人|,张先生
安卓技术负责人,深圳-南山区,,40-70k·14薪,经验不限大专及以上,Michael Page,|人力资源|5000-10000人|,蒋女士
Android 高级开发工程师G00014,深圳,,20-35k,3-5年本科及以上,深圳小步网络科技有限公司,|文娱/内容平台|B轮|100-499人|,邓女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
安卓开发工程师,深圳,,10-18k·15薪,1-3年统招本科,大家财产保险有限责任公司,|保险|5000-10000人|,李先生
运营商BU-安卓开发工程师-深圳,深圳,,15-25k·14薪,3-5年本科及以上,科大讯飞,|计算机软件|已上市|10000人以上|,刘先生
android开发工程师234031,深圳-福田区,,30-40k,5-10年统招本科,某大型国有参股通讯公司,|通信业|2000-5000人|,杨女士
安卓开发工程师,深圳,,15-30k·14薪,3-5年本科及以上,国际知名互联网外企,|互联网/电商|1000-2000人|,黄女士
android系统工程师,深圳,,15-25k·14薪,3-5年统招本科,某科技集团,|半导体|2000-5000人|,张女士
Android系统开发工程师,深圳,,18-25k·14薪,3-5年统招本科,某公司,|电子/芯片/半导体|500-999人|,施女士
Android软件工程师(应用开发),深圳,,5-10k,1-3年本科及以上,深圳市芯智科技有限公司,|电子/芯片/半导体|港股上市|100-499人|,胡女士
Android开发工程师,深圳,,25-50k,1-3年本科及以上,皓行科技,|计算机软件|港股上市|10000人以上|,宋先生
Android应用工程师,深圳-宝安区,,13-25k,3-5年本科及以上,江苏金视传奇科技有限公司,|专业服务|战略投资|100-499人|,邵女士
android开发工程师,深圳,,15-25k,3-5年统招本科,深圳全民吃瓜科技有限公司,|互联网+|100-499人|,刘女士
Android开发工程师,深圳-南山区,,18-35k·15薪,3-5年统招本科,深圳市晨北科技有限公司,|智能家居|500-999人|,王女士
Android中级开发工程师（非外包),深圳-南山区,,20-25k,3-5年本科及以上,深圳市关键词教育培训中心,|教育培训|500-999人|,蒲女士
Android中级开发工程师（非外包）,深圳,,20-25k,3-5年本科及以上,深圳市关键词教育培训中心,|教育培训|500-999人|,蒲女士
 Android应用开发工程师,深圳-南山区,,10-15k,1-3年统招本科,云度新能源汽车,|汽车/摩托车|融资未公开|1000-2000人|,涂先生
Android驱动开发工程师,深圳,,10-20k,1-3年大专及以上,深圳市美力高集团有限公司,|电子/芯片/半导体|100-499人|,王女士
Android开发工程师,深圳-龙岗区,,15-30k,3-5年本科及以上,软通动力技术服务,|互联网/电商|10000人以上|,赵先生
Android开发,深圳-罗湖区,,14-18k,3-5年统招本科,深圳市睿服科技有限公司,|IT服务|融资未公开|500-999人|,邹女士
Android驱动工程师（常驻武汉）,深圳-南山区,,15-20k,3-5年本科及以上,仙视电子,|电子/芯片/半导体|100-499人|,韩女士
Android 系统开发工程师,深圳,,15-30k,3-5年本科及以上,百富计算机,|计算机软件|1000-2000人|,张女士
高级android开发工程师,深圳-南山区,,25-45k·15薪,5-10年统招本科,某知名公司,|游戏平台|C轮|100-499人|,吴女士
高级android开发工程师,深圳-南山区,,20-40k·14薪,3-5年统招本科,知名游戏研发&发行公司,|游戏产业|不需要融资|100-499人|,陈先生
Android开发工程师（深圳）,深圳-南山区,,30-60k·13薪,5-10年统招本科,深圳市迷你玩科技有限公司,|游戏开发|B轮|100-499人|,韩女士
高级android工程师,深圳,,15-30k,3-5年本科及以上,安徽链昇科技有限公司,|计算机软件|1-49人|,陈女士
android framework高级工程师,深圳,,15-25k,3-5年大专及以上,诺威达,|通信业|100-499人|,冯女士
Android开发工程师,深圳-福田区,,20-40k,5-10年统招本科,上海移为通信技术,|通信设备|沪深A股上市|100-499人|,夏女士
android开发工程师,深圳,,15-20k,1-3年统招本科,深圳汉王友基科技有限公司,|电子/芯片/半导体|500-999人|,夏先生
Android 上层开发工程师,深圳,,18-25k·13薪,3-5年本科及以上,桑格尔,|电子/芯片/半导体|500-999人|,李先生
android应用开发工程师,深圳,,10-20k,1-3年统招本科,优博讯,|计算机软件|沪深A股上市|1000-2000人|,左女士
中级Android开发,深圳-福田区,,15-30k·15薪,3-5年统招本科,恒利咨询顾问(深圳)有限公司,|证券|100-499人|,何女士
高级Android开发,深圳-福田区,,20-40k·15薪,3-5年统招本科,恒利咨询顾问(深圳)有限公司,|证券|100-499人|,何女士
android开发工程师,深圳,,13-18k,5-10年本科及以上,云度新能源汽车,|汽车/摩托车|融资未公开|1000-2000人|,涂先生
android开发工程师,深圳-南山区,,8-12k,3-5年统招本科,优博讯,|计算机软件|沪深A股上市|1000-2000人|,吴先生
Android开发工程师,深圳-南山区,,11-25k·13薪,3-5年本科及以上,百富计算机,|计算机软件|1000-2000人|,张女士
高级android开发工程师,深圳,,40-60k·20薪,3-5年学历不限,某社交分享平台,|内容(音视频/阅读)|已上市|1000-2000人|,宋女士
Android开发工程师G238354,深圳-福田区,,20-40k·24薪,5-10年统招本科,知名金融证券公司,|基金/证券/投资|已上市|10000人以上|,王女士
Android系统专家,深圳-南山区,,30-55k·15薪,5-10年学历不限,知名智能家用消费类电子,|智能家居|2000-5000人|,程女士
Android开发（动效）,深圳-南山区,,30-60k,5-10年统招本科,国内知名智能科技公司,|互联网家装|10000人以上|,曹先生
Android,深圳-福田区,,25-50k·16薪,经验不限统招本科,荣耀终端有限公司,|互联网/电商|天使轮|10000人以上|,朱先生
Android开发工程师,深圳-南山区,,15-25k·14薪,3-5年统招本科,EcoFlow正浩创新,|新能源|B轮|500-999人|,陈女士
Android开发工程师,深圳,,12-20k,1-3年统招本科,深圳市卡牛科技有限公司,|专业服务|融资未公开|500-999人|,冯女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
高级android开发工程师,深圳,,20-30k,5-10年统招本科,道通科技,|电子/芯片/半导体|已上市|1000-2000人|,何女士
软件工程师(Android),深圳-南山区,,8-16k,1-3年本科及以上,深圳市芯智科技有限公司,|电子/芯片/半导体|港股上市|100-499人|,胡女士
Android开发工程师(J10362),深圳,,15-28k·14薪,经验不限统招本科,Transsnet 传易互联,|互联网+|融资未公开|500-999人|,苏女士
Android系统开发工程师,深圳-南山区,,13-30k·13薪,3-5年统招本科,优博讯,|计算机软件|沪深A股上市|1000-2000人|,吴先生
Android开发工程师,深圳,,15-25k,3-5年统招本科,联友科技,|计算机软件|1000-2000人|,王女士
Android系统开发工程师,深圳,,15-30k·13薪,1-3年统招本科,数马电子,|电子设备|100-499人|,李女士
Android开发工程师(J13790),深圳-福田区,,10-15k,1-3年本科及以上,银雁科技服务集团股份有限公司,|行业解决方案|10000人以上|,HR
android软件工程师,深圳,,10-15k·13薪,1-3年统招本科,百富计算机,|计算机软件|1000-2000人|,张女士
高级android开发工程师,深圳,,55-85k,经验不限本科及以上,某音乐集团,|互联网/电商|2000-5000人|,蒋女士
android,深圳-南山区,,25-45k,3-5年统招本科,某互联网科技公司,|电子商务|500-999人|,薛女士
Android性能专家2831799,深圳,,50-80k,5-10年学历不限,某大型国有参股通讯公司,|通信业|2000-5000人|,杨女士
Android性能优化专家 #237434,深圳,,30-50k·20薪,5-10年统招本科,国内知名互联网公司,|通信业|战略融资|10000人以上|,胡女士
android高级研发工程师,深圳,,35-65k,经验不限统招本科,知名互联网科技公司,|互联网/电商|10000人以上|,刘先生
高级嵌入式开发工程师（Android/Linux）---深圳,深圳,,80-100k·15薪,经验不限本科及以上,国内知名公司,|人工智能|1000-2000人|,王女士
Android,深圳,,25-35k·13薪,经验不限本科及以上,某大型互联网企业,|互联网/电商|5000-10000人|,熊女士
Android性能优化专家 #237434,深圳-福田区,,50-80k·20薪,5-10年统招本科,国内知名互联网公司,|通信业|战略融资|10000人以上|,胡女士
Android开发（高级）工程师,深圳,,30-60k·15薪,5-10年统招本科,知名互联网大厂,|内容(音视频/阅读)|D轮及以上|10000人以上|,麦先生
Android系统架构师,深圳-宝安区,,25-40k·13薪,10年以上统招本科,深圳某电子科技公司,|电子/芯片/半导体|融资未公开|100-499人|,潘先生
安卓开发工程师,深圳-南山区,,10-18k,1-3年大专及以上,一粒米(深圳)文化传播有限公司,|社交网络|融资未公开|1-49人|,符女士
Android应用工程师,深圳,,15-30k·14薪,5-10年本科及以上,深圳鼎智通讯有限公司,|电子设备|100-499人|,江女士
Android音频工程师,深圳-南山区,,25-35k·14薪,3-5年本科及以上,峰米科技,|智能硬件|A轮|100-499人|,潘女士
安卓系统工程师,深圳-南山区,,10-15k,1-3年本科及以上,治熵科技,|IT服务|A轮|50-99人|,孙先生
Android高级开发工程师,深圳-宝安区,,20-30k·14薪,3-5年统招本科,独角兽企业（智能电视系统）,|智能家居|战略融资|500-999人|,卜女士
安卓软件开发工程师,深圳,,18-30k·15薪,3-5年学历不限,某某航空技术股份有限公司,|互联网+|A轮|100-499人|,张女士
安卓开发工程师（硬件产品app开发）,深圳-龙岗区,,15-20k,3-5年大专及以上,物联传感,|智能硬件|100-499人|,熊女士
android display工程师,深圳,,30-45k,3-5年本科及以上,BYD,|汽车/摩托车|已上市|10000人以上|,孙先生
Android,深圳-宝安区,,12-17k,1-3年大专及以上,鲁鸿科技(深圳)有限公司,|电子设备|1-49人|,常女士
Android底层工程师,深圳-南山区,,30-50k·18薪,经验不限统招本科,深圳市道通智能航空技术股份有限公司,|电子/芯片/半导体|100-499人|,曾女士
安卓应用工程师,深圳,,25-30k·14薪,1-3年统招本科,光峰科技,|电子/芯片/半导体|已上市|1000-2000人|,刘先生
Android开发工程师,深圳-南山区,,15-25k,3-5年统招本科,技德技术研究所(武汉)有限公司,|计算机软件|100-499人|,张女士
Android系统工程师 (MJ001232),深圳-南山区,,20-30k·15薪,5-10年统招本科,上海商米科技集团股份有限公司,|智能硬件|D轮|1000-2000人|,王女士
Android系统软件工程师,深圳-南山区,,20-30k,3-5年本科及以上,中兴高达,|通信业|500-999人|,黄女士
Android开发工程师,深圳-宝安区,,15-20k,3-5年大专及以上,世界头条,|互联网/电商|100-499人|,程女士
Android应用工程师,深圳,,15-25k·15薪,1-3年本科及以上,海谱纳米光学,|电子/芯片/半导体|A轮|50-99人|,陆女士
高级android开发工程师,深圳,,20-30k·13薪,3-5年本科及以上,深圳市掌阅科技有限公司,|互联网/电商|其他|50-99人|,刘女士
Android Linux驱动工程师,深圳,,12-24k·13薪,3-5年本科及以上,敦泰科技,|电子/芯片/半导体|500-999人|,冯女士
移动开发工程师（Android）,深圳,,15-25k,5-10年本科及以上,联友科技,|计算机软件|1000-2000人|,王女士
安卓APP工程师,深圳,,10-20k,3-5年大专及以上,兴天实业(深圳)有限公司,|电子/芯片/半导体|100-499人|,魏女士
高级 Android Framework 研发工程师,深圳-福田区,,20-35k·14薪,5-10年统招本科,厦门雅迅网络股份有限公司,|通信业|融资未公开|500-999人|,林女士
android开发工程师,深圳-南山区,,15-30k·14薪,5-10年本科及以上,安思疆科技,|人工智能|A轮|50-99人|,张女士
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
android高级软件开发工程师,深圳-南山区,,15-24k,3-5年学历不限,某技术公司,|通信设备|500-999人|,金先生
Android开发工程师,深圳,,20-30k·24薪,3-5年统招本科,国内头部私募公司,|基金/证券/投资|500-999人|,陈女士
android架构师,深圳,,35-50k·14薪,3-5年学历不限,国内知名的金融集团公司,|银行|5000-10000人|,辛女士
android,深圳-南山区,,9-14k,经验不限大专及以上,雷霆游戏,|游戏产业|已上市|500-999人|,胡女士
android架构师,深圳,,35-50k·14薪,3-5年学历不限,国内知名的金融集团公司,|银行|5000-10000人|,辛女士
Android客户端负责人,深圳,,50-80k·15薪,5-10年本科及以上,某知名互联网大厂,|互联网/电商|D轮及以上|10000人以上|,钟女士
Android系统工程师,深圳-宝安区,,20-35k,5-10年统招本科,深圳某电子科技公司,|电子/芯片/半导体|融资未公开|100-499人|,潘先生
Android开发工程师,深圳,,18-28k·16薪,3-5年统招本科,小米生态链智能家居,|互联网/电商|C轮|100-499人|,王女士
安卓开发工程师,深圳-龙岗区,,12-15k,1-3年本科及以上,深圳市明日实业有限责任公司,|通信业|100-499人|,覃先生
安卓开发工程师（性能优化方向）,深圳-南山区,,8-15k·13薪,1-3年本科及以上,万集科技,|电子/芯片/半导体|已上市|500-999人|,廉女士
安卓工程师,深圳,,11-18k·13薪,3-5年本科及以上,趋曼信息技术(上海)有限公司,|咨询服务|融资未公开|,赵女士
安卓开发工程师,深圳,,12-18k,5-10年统招本科,粤丰科盈智能投资(广东)有限公司,|AI行业应用|1000-2000人|,周女士
高级安卓开发工程师,深圳,,20-30k,3-5年本科及以上,深圳市客路网络科技有限公司,|电子商务|D轮|1000-2000人|,戴女士
资深安卓开发工程师,深圳-福田区,,20-30k,3-5年本科及以上,深圳市客路网络科技有限公司,|电子商务|D轮|1000-2000人|,戴女士
安卓开发工程师,深圳-南山区,,35-65k·16薪,3-5年学历不限,元宇宙明星公司,|游戏平台|战略融资|100-499人|,谭女士
安卓客户端,深圳-南山区,,10-15k,1-3年统招本科,广东润杨通信服务有限公司,|互联网/电商|10000人以上|,HR
POR-高级安卓系统优化工程师,深圳,,35-60k·14薪,经验不限本科及以上,Michael Page,|人力资源|5000-10000人|,蒋女士
Android开发工程师（智能终端）,深圳,,15-30k,3-5年本科及以上,丰巢网络,|交通/物流/运输|A轮|2000-5000人|,张女士
android逆向/加固开发工程师,深圳,,30-50k·13薪,3-5年本科及以上,深圳市星辰互动娱乐有限公司,|游戏产业|天使轮|50-99人|,张女士
高级android开发工程师,深圳-宝安区,,20-35k,3-5年大专及以上,深圳海冰科技有限公司,|计算机软件|50-99人|,王女士
Android架构师,深圳,,20-40k,3-5年统招本科,BYD,|汽车/摩托车|已上市|10000人以上|,陈女士
Android开发工程师,深圳,,20-35k,5-10年大专及以上,深圳海冰科技有限公司,|计算机软件|50-99人|,马先生
android应用开发工程师,深圳-南山区,,15-25k,经验不限大专及以上,科立讯通信,|IT服务|融资未公开|500-999人|,林女士
高级android开发工程师,深圳-南山区,,15-25k·13薪,经验不限大专及以上,科立讯通信,|IT服务|融资未公开|500-999人|,林女士
安卓开发工程师,深圳-南山区,,10-20k,3-5年大专及以上,盛灿科技,|互联网/电商|100-499人|,陆女士
android系统工程师,深圳,,15-25k·15薪,3-5年统招本科,深圳市橙子数字科技有限公司,|智能硬件|B轮|100-499人|,杨女士
 Android驱动工程师,深圳,,20-30k·14薪,3-5年统招本科,深圳市橙子数字科技有限公司,|智能硬件|B轮|100-499人|,杨女士
Android开发工程师,深圳-南山区,,15-25k·13薪,3-5年统招本科,万声音乐集团,|互联网/电商|B轮|100-499人|,张先生
Android开发工程师,深圳-南山区,,12-20k,3-5年本科及以上,大族激光,|机械/机电/重工|已上市|10000人以上|,王女士
Android开发工程师,深圳,,13-20k·24薪,1-3年统招本科,中国中金财富证券有限公司,|证券|2000-5000人|,楚女士
android开发工程师,深圳,,20-30k,5-10年统招本科,湖南拓维云创科技有限责任公司,|计算机软件|5000-10000人|,彭女士
高级Android开发工程师,深圳,,18-36k,5-10年统招本科,同为数码,|电子/芯片/半导体|沪深A股上市|1000-2000人|,李女士
高级android开发工程师,深圳-宝安区,,20-40k·14薪,1-3年统招本科,某出海互联网独角兽公司,|文娱/内容平台|B轮|100-499人|,唐女士
高级android开发工程师,深圳-宝安区,,20-40k·14薪,1-3年统招本科,某出海独角兽科技公司,|互联网+|B轮|100-499人|,徐女士
资深android开发工程师,深圳,,20-40k·13薪,3-5年统招本科,深圳某猎头公司,|人力资源|1000-2000人|,李女士
高级android工程师,深圳,,20-30k,3-5年统招本科,国内某知名智能家居企业,|互联网/电商|1000-2000人|,常女士
Android开发工程师,深圳-南山区,,20-35k·24薪,1-3年统招本科,国内某top精品私募基金公司,|基金/证券/投资|融资未公开|100-499人|,潘女士
android工程师,深圳-南山区,,10-15k,1-3年大专及以上,深圳市某电子有限公司,|计算机软件|融资未公开|100-499人|,何先生
